# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "-a" "annotations/Homo_sapiens.GRCh38.chrX.gtf" "-o" "alignments/counts.txt" "alignments/SRR5223500Aligned.sortedByCoord.out.bam" "alignments/SRR5223505Aligned.sortedByCoord.out.bam" "alignments/SRR5223522Aligned.sortedByCoord.out.bam" "alignments/SRR5223543Aligned.sortedByCoord.out.bam" "alignments/SRR5223547Aligned.sortedByCoord.out.bam" "alignments/SRR5223570Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	alignments/SRR5223500Aligned.sortedByCoord.out.bam	alignments/SRR5223505Aligned.sortedByCoord.out.bam	alignments/SRR5223522Aligned.sortedByCoord.out.bam	alignments/SRR5223543Aligned.sortedByCoord.out.bam	alignments/SRR5223547Aligned.sortedByCoord.out.bam	alignments/SRR5223570Aligned.sortedByCoord.out.bam
ENSG00000213653	X	82506434	82506812	-	379	1852	1151	970	1359	1100	313
ENSG00000277673	X	106566021	106566161	+	141	0	0	0	2	0	0
ENSG00000236735	X	68600099	68600473	+	375	4244	3000	2628	3618	2676	502
ENSG00000186767	X	63347228	63351332	-	4105	11	24	5	10	43	6
ENSG00000214018	X	44309314	44310476	-	1163	0	6	3	3	0	2
ENSG00000214009	X	46058751	46059528	-	778	144	115	49	124	261	25
ENSG00000228301	X	93573834	93574579	+	746	0	0	4	2	0	0
ENSG00000230916	X	126471705	126472403	+	699	19422	13674	15764	11547	7904	2181
ENSG00000224217	X	116748530	116748877	-	348	63	40	46	28	20	8
ENSG00000198354	X	126163499	126166289	-	2791	0	0	0	0	0	0
ENSG00000236042	X	128098032	128098529	-	498	0	0	0	0	0	0
ENSG00000234463	X	68645326	68645527	-	202	0	0	0	0	0	0
ENSG00000270736	X	120966948	120967199	+	252	0	0	0	0	0	0
ENSG00000189401	X	70062457	70064179	+	1723	1	0	0	0	1	0
ENSG00000237891	X;X	122010976;122011513	122011126;122011612	-;-	251	1	0	0	0	4	0
ENSG00000125676	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	123600561;123600569;123600569;123600800;123601209;123601880;123602100;123603449;123610198;123610198;123610918;123610918;123610918;123610918;123610918;123610918;123610918;123610918;123610918;123610921;123611440;123611440;123611440;123611440;123611440;123611440;123611440;123611440;123611440;123611440;123611500;123613399;123613399;123613399;123613399;123613399;123613399;123613399;123613399;123613399;123613399;123613399;123613530;123613639;123613639;123613639;123613639;123613639;123613639;123613639;123613639;123613639;123613639;123613639;123614052;123614052;123614052;123614052;123614052;123614052;123614052;123614052;123614052;123614052;123614052;123614052;123619401;123619401;123619401;123619401;123619401;123619401;123619401;123619401;123619401;123619401;123619401;123620093;123620188;123620327;123620375;123620907;123620907;123620907;123620907;123620907;123620907;123620907;123621157;123621157;123621157;123621157;123621157;123621157;123621157;123621157;123621475;123621519;123621523;123622758;123622758;123622758;123622758;123622758;123622758;123622758;123622758;123623105;123623105;123623105;123623105;123623105;123623105;123623513;123623644;123623787;123623787;123623787;123623787;123624060;123624060;123624060;123624060;123624060;123624541;123624541;123624541;123624541;123624541;123625912;123625912;123625912;123625912;123626521;123626521;123626521;123626521;123627693;123627693;123627693;123631688;123631688;123631688;123632861;123632861;123632861;123633953;123633953;123633953;123636079;123636079;123636079;123638043;123638043;123638043;123638934;123638934;123638934;123640538;123640538;123640538;123644575;123644575;123644575;123644779;123644779;123644779;123645334;123645334;123645334;123665642;123665642;123665642;123667106;123667106;123667106;123668159;123668159;123668159;123668308;123671669;123671669;123671669;123671669;123686548;123686548;123686548;123686548;123696021;123696021;123696021;123696021;123696721;123696721;123696721;123696721;123697681;123697681;123697681;123697681;123697726;123703454;123703454;123703454;123703454;123706854;123706858;123706858;123706858;123712850;123712850;123712850;123712850;123732952;123732952;123732952	123601338;123601338;123603748;123601338;123601338;123603748;123603748;123603748;123610293;123610293;123610963;123610963;123610963;123610957;123610957;123610963;123610963;123610963;123610963;123610963;123611516;123611516;123611516;123611516;123611516;123611516;123611516;123611516;123611516;123611516;123611516;123613556;123613556;123613556;123613556;123613556;123613556;123613554;123613556;123613556;123613556;123613556;123613556;123613708;123613708;123613708;123613708;123613708;123613708;123613708;123613708;123613708;123613708;123613708;123614189;123614189;123614189;123614189;123614189;123614189;123614189;123614189;123614189;123614153;123614189;123614189;123619436;123619436;123619436;123620178;123619436;123619436;123619436;123619436;123619436;123619517;123619436;123620205;123620670;123620965;123620965;123620965;123620965;123620965;123620965;123620948;123620965;123620965;123621587;123621587;123621181;123621587;123621587;123621579;123621587;123621159;123621587;123621587;123621587;123622860;123622860;123622860;123622860;123623042;123622860;123622860;123622845;123623328;123623283;123623283;123623625;123623283;123623283;123623971;123623709;123623971;123623971;123623971;123623971;123624191;123624191;123624191;123624191;123624191;123624669;123624609;123624669;123624669;123624669;123626069;123626069;123626069;123626069;123626662;123626636;123626662;123626662;123627968;123627968;123627968;123631852;123631852;123631852;123633040;123633040;123633040;123634070;123634070;123634070;123636175;123636175;123636175;123638123;123638123;123638123;123639027;123639027;123639027;123640622;123640622;123640622;123644676;123644676;123644676;123644909;123644909;123644909;123645375;123645375;123645375;123665837;123665837;123665837;123667278;123667278;123667278;123668314;123668314;123668314;123668314;123671761;123671761;123671761;123671761;123686714;123686714;123686714;123686714;123696154;123696154;123696154;123696154;123696842;123696835;123696835;123696842;123697751;123697751;123697687;123697751;123697751;123703505;123703505;123703505;123703505;123706949;123706949;123706949;123706949;123712908;123712904;123712908;123712908;123733052;123733037;123733056	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10277	537	413	380	311	342	126
ENSG00000230538	X;X	127390342;127392055	127392004;127392526	+;+	2135	16	16	4	12	6	2
ENSG00000234404	X;X	77374212;77381002	77374463;77381319	+;+	570	0	0	0	0	0	0
ENSG00000223772	X	86304367	86305086	+	720	0	0	0	0	0	0
ENSG00000225949	X;X;X;X	133141300;133142130;133142434;133143778	133141814;133142325;133142734;133143940	-;-;-;-	1175	0	0	0	0	0	0
ENSG00000078596	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	79360384;79360388;79360962;79361329;79361329;79361329;79362581;79362581;79362581;79362581;79362942;79362942;79362942;79362942;79363112;79363423;79363423;79363423;79366857;79367104;79367105;79367105;79367105;79367547	79361177;79361177;79361177;79361479;79361479;79361479;79362691;79362691;79362691;79362691;79363139;79363139;79363139;79363139;79363167;79363554;79363556;79363554;79366927;79367273;79367552;79367318;79367334;79367667	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2051	425	204	206	272	132	24
ENSG00000230956	X	88096393	88097225	-	833	216	212	183	188	278	74
ENSG00000235425	X	95679130	95679627	-	498	2	4	4	10	4	0
ENSG00000233433	X	121024964	121026563	-	1600	0	0	0	0	0	0
ENSG00000102021	X;X;X;X;X;X;X	115289715;115289727;115301992;115301992;115303300;115306205;115306205	115289850;115289850;115302123;115302123;115303418;115307563;115307554	+;+;+;+;+;+;+	1746	1	0	0	0	0	0
ENSG00000227234	X;X	141002594;141003431	141002783;141003706	+;+	466	0	0	0	0	0	0
ENSG00000234176	X	121203182	121205014	-	1833	6091	6263	4417	4727	6695	1629
ENSG00000271021	X	115454733	115455194	-	462	0	0	0	0	0	0
ENSG00000225912	X	92676519	92676954	-	436	5392	4030	3911	4278	3434	1176
ENSG00000270619	X;X	118278159;118283272	118278252;118283367	+;+	190	7	2	6	0	0	0
ENSG00000274901	X	126502867	126503155	-	289	0	0	0	0	0	0
ENSG00000280142	X	122242008	122242616	+	609	0	0	0	0	0	0
ENSG00000046774	X;X;X	142202342;142204362;142205103	142204053;142204455;142205290	-;-;-	1994	0	0	0	0	0	0
ENSG00000233243	X	27863893	27864349	+	457	19	27	14	14	22	2
ENSG00000228532	X	115718942	115719229	-	288	474	458	313	338	384	109
ENSG00000229829	X	149817170	149817644	+	475	0	0	0	0	0	0
ENSG00000179542	X;X;X;X;X;X	143622790;143622790;143628128;143634328;143634879;143635735	143631158;143631158;143631158;143634503;143635204;143636101	-;-;-;-;-;-	9238	0	0	0	0	0	0
ENSG00000186462	X	73212299	73214851	-	2553	38	18	48	44	30	4
ENSG00000271502	X	120957227	120957479	+	253	0	0	0	0	0	0
ENSG00000232149	X	123603139	123603931	+	793	0	0	2	0	0	0
ENSG00000214748	X	137324972	137325049	-	78	134	237	180	186	151	8
ENSG00000270431	X	115659713	115660022	+	310	6	12	0	4	16	2
ENSG00000280275	X	127392760	127394771	+	2012	0	0	0	0	0	0
ENSG00000102241	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	136497079;136497221;136497234;136497592;136497624;136497624;136497676;136499598;136499598;136499598;136499598;136500158;136500158;136500158;136500158;136500664;136500664;136500664;136500664;136502778;136502778;136502778;136502778;136504364;136504364;136509091;136509091;136510082;136510082;136510808;136510808	136497439;136497439;136497439;136497870;136497870;136497870;136497870;136499778;136499778;136499778;136499778;136500205;136500205;136500205;136500205;136500818;136500818;136500818;136500818;136502941;136502941;136502877;136502941;136504463;136504463;136509180;136509180;136510219;136510219;136512342;136512346	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3055	377	320	242	330	288	84
ENSG00000237650	X	131204068	131205010	+	943	0	0	0	0	0	0
ENSG00000235334	X;X	128122734;128122818	128122770;128123496	+;+	716	0	0	0	0	0	0
ENSG00000233548	X	145176582	145176894	+	313	4	2	0	2	1	0
ENSG00000235976	X	101989481	101989872	-	392	0	0	0	0	0	0
ENSG00000228160	X;X;X;X;X;X	69569635;69569669;69570251;69570251;69574339;69576271	69570016;69570016;69570356;69570357;69574392;69576337	-;-;-;-;-;-	610	0	0	0	0	0	0
ENSG00000183434	X	133216662	133218354	-	1693	0	4	2	4	2	4
ENSG00000173954	X	139362040	139362382	+	343	4	16	8	6	6	0
ENSG00000276205	X	131221196	131221436	-	241	0	0	0	0	0	0
ENSG00000231501	X	126472728	126472884	+	157	1275	980	2242	882	749	223
ENSG00000242610	X	131398072	131398957	-	886	0	0	0	0	0	0
ENSG00000236080	X	115069237	115069846	+	610	0	0	0	0	0	0
ENSG00000236205	X	142147862	142148866	-	1005	0	0	0	0	0	0
ENSG00000089289	X;X;X;X;X;X;X;X;X;X;X;X;X	70133447;70133449;70133723;70134523;70134523;70146633;70146633;70148761;70148761;70150210;70150210;70165833;70165833	70133540;70134135;70134135;70134816;70134816;70146828;70146828;70148840;70148840;70150322;70150322;70166324;70166324	+;+;+;+;+;+;+;+;+;+;+;+;+	1864	252	109	219	244	170	40
ENSG00000189252	X;X	143508735;143517314	143509162;143517475	-;-	590	0	0	0	0	0	0
ENSG00000278646	X;X	120877496;120878769	120877630;120878924	-;-	291	0	0	0	0	0	0
ENSG00000226685	X;X	120930250;120931301	120930413;120932301	-;-	1165	0	0	0	0	0	0
ENSG00000218728	X	128714506	128715790	+	1285	0	0	0	0	0	0
ENSG00000271175	X	147812733	147812974	-	242	0	0	0	0	0	0
ENSG00000280752	X;X;X	149825708;149857763;149879347	149825816;149857885;149879799	+;+;+	685	0	0	0	0	0	0
ENSG00000271041	X	120947483	120947735	+	253	0	0	0	0	0	0
ENSG00000233467	X	148198014	148198878	-	865	260	296	124	198	258	55
ENSG00000233229	X	69937166	69938017	-	852	258	169	181	145	211	59
ENSG00000232787	X;X	131596121;131596774	131596432;131596987	+;+	526	0	0	0	0	0	0
ENSG00000228466	X	123561642	123562966	+	1325	78	91	34	84	199	12
ENSG00000224589	X	27893348	27894059	-	712	0	0	0	0	0	0
ENSG00000275508	X;X	142372276;142373747	142373228;142373990	+;+	1197	0	0	0	0	0	0
ENSG00000229693	X	96620654	96621903	+	1250	4	2	4	2	0	0
ENSG00000227303	X;X;X;X;X;X	143284977;143359591;143387682;143509609;143510128;143516642	143285066;143359676;143387773;143509737;143510191;143516803	+;+;+;+;+;+	623	0	0	0	0	0	0
ENSG00000131725	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	118346073;118346106;118346143;118346199;118378419;118378419;118378419;118387340;118387340;118387340;118392632;118392632;118392632;118392632;118392748;118394055;118394055;118394055;118394055;118395249;118395249;118395249;118395249;118396970;118396970;118396970;118396970;118398387;118398387;118398387;118398387;118404338;118404338;118404338;118404338;118406875;118406875;118406875;118406875;118409489;118409489;118409489;118409489;118410895;118410895;118410895;118410895;118432781;118432781;118432781;118432781;118436702;118436702;118436702;118436702;118441368;118441368;118441368;118442244;118442244;118442244;118442244;118442565;118442565;118442565;118442565;118443560;118443560;118443560;118443584;118444360;118444360;118444360;118444360;118447060;118448893;118448893;118448893;118448893	118346580;118346580;118346580;118346580;118378452;118378452;118378452;118387414;118387414;118387414;118393271;118393215;118393271;118393271;118393271;118394185;118394185;118394185;118394185;118395344;118395344;118395344;118395344;118397106;118397106;118397106;118397106;118398470;118398470;118398470;118398470;118404444;118404444;118404444;118404444;118407026;118407026;118407026;118407026;118409627;118409627;118409627;118409627;118410959;118410959;118410959;118410959;118432894;118432894;118432894;118432894;118436824;118436824;118436824;118436824;118441559;118441559;118441559;118442345;118442345;118442345;118442345;118442680;118442680;118442680;118442680;118443687;118443687;118443687;118443687;118444494;118444494;118444494;118444494;118447114;118449958;118449336;118449937;118449961	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4202	182	132	112	120	166	38
ENSG00000274631	X	127623410	127623530	-	121	4	5	3	5	6	0
ENSG00000157502	X;X;X;X;X;X;X;X;X;X;X;X	106168305;106168305;106171012;106171012;106177224;106201736;106203985;106203985;106203985;106205219;106205219;106205219	106168425;106168425;106171139;106171139;106177359;106201769;106204170;106204170;106204170;106208955;106208955;106208956	+;+;+;+;+;+;+;+;+;+;+;+	4343	0	0	0	0	0	0
ENSG00000230079	X;X	136295690;136300240	136296921;136300298	-;-	1291	246	263	245	215	315	119
ENSG00000280223	X	126004446	126006118	-	1673	0	0	0	0	0	0
ENSG00000235729	X	143806391	143806733	+	343	2	0	2	0	0	0
ENSG00000236747	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	39367285;39367289;39367513;39371792;39376122;39376487;39376487;39376862;39376862;39376862;39379051;39379051;39379051;39391614;39391614	39367423;39367591;39367591;39371850;39376690;39376690;39376690;39376982;39376982;39376982;39379226;39379226;39379226;39391807;39391774	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1426	0	0	0	0	0	0
ENSG00000231694	X	149760779	149760874	+	96	0	0	0	0	0	0
ENSG00000232549	X	139446891	139447676	+	786	4	2	0	0	6	4
ENSG00000230788	X;X	106070481;106072692	106071222;106073202	+;+	1253	4	0	4	0	2	2
ENSG00000271826	X;X;X;X;X;X;X	115518182;115520484;115527627;115562404;115562404;115562626;115562626	115519711;115520653;115527768;115562530;115562530;115562707;115562731	-;-;-;-;-;-;-	2075	1	0	0	0	0	0
ENSG00000225469	X	142172866	142173989	-	1124	0	0	0	0	0	0
ENSG00000237584	X	137441258	137441836	-	579	129	234	156	196	229	45
ENSG00000102239	X;X;X	136487947;136490133;136491962	136488548;136490484;136493780	+;+;+	2773	0	0	0	0	0	0
ENSG00000198881	X;X;X	64224194;64224828;64230463	64224468;64225674;64230607	-;-;-	1267	0	0	0	0	0	0
ENSG00000226929	X;X;X	120933840;120935119;120936162	120933980;120935274;120937158	-;-;-	1294	0	0	0	0	0	0
ENSG00000270709	X	145768095	145768342	+	248	0	0	2	4	3	0
ENSG00000235274	X;X;X	127728734;127730072;127730519	127729346;127730285;127730858	-;-;-	1167	10	6	16	12	10	2
ENSG00000287796	X;X;X	147879361;147882685;147884718	147882339;147882864;147885249	+;+;+	3691	1	0	0	0	0	0
ENSG00000288258	X;X;X	155061622;155063966;155065486	155061991;155064033;155065519	-;-;-	472	0	0	0	0	0	0
ENSG00000234712	X;X	145232929;145233324	145233010;145233619	-;-	378	0	0	0	0	0	0
ENSG00000229322	X	149649174	149650124	-	951	0	0	0	0	0	0
ENSG00000237828	X	120868611	120869807	-	1197	569	765	403	484	762	154
ENSG00000184675	X;X	64185117;64205570	64193384;64205708	-;-	8407	136	98	54	54	38	12
ENSG00000156925	X;X;X;X;X;X;X;X	137566127;137566518;137568805;137568902;137568902;137569891;137569891;137577122	137567751;137567751;137569065;137569065;137569065;137569995;137572102;137577691	+;+;+;+;+;+;+;+	4668	0	0	0	0	0	0
ENSG00000223995	X	128838441	128838834	-	394	0	0	0	0	0	0
ENSG00000270397	X	120952344	120952595	+	252	0	0	0	0	0	0
ENSG00000232496	X	122538253	122539460	+	1208	8692	5796	4424	6764	5184	1149
ENSG00000198573	X;X	141241463;141242386	141241738;141242517	-;-	408	0	0	0	0	0	0
ENSG00000270771	X	120971808	120972059	+	252	0	0	0	0	0	0
ENSG00000176970	X	148464708	148465428	+	721	81	113	64	88	106	41
ENSG00000203923	X;X	145247503;145255671	145247661;145256208	+;+	697	0	0	0	0	0	0
ENSG00000268883	X	153075769	153076968	-	1200	0	0	0	0	0	0
ENSG00000165509	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	141838316;141865471;141879175;141880562;141881403;141894666;141894666;141895269;141895269;141895269;141895485;141896183;141896183;141896235;141896431;141896431;141896431;141896585;141896585;141896585;141896882;141896882;141897629	141838438;141865605;141879431;141880603;141881796;141894814;141894814;141895407;141895407;141895407;141895559;141896276;141896276;141896276;141896507;141896537;141896507;141897832;141897139;141897832;141897832;141897486;141897832	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2763	0	0	0	0	0	0
ENSG00000250625	X	142194352	142195490	-	1139	0	0	0	0	0	0
ENSG00000235254	X;X;X	149768897;149769699;149771124	149769073;149769822;149771368	+;+;+	546	0	0	0	0	0	0
ENSG00000231093	X;X	145630218;145632271	145631967;145632375	+;+	1855	119	120	54	91	117	22
ENSG00000232177	X	126472885	126473281	+	397	6672	5315	11487	5241	4076	1643
ENSG00000183171	X	150114378	150116520	+	2143	376	306	166	202	350	78
ENSG00000185903	X	131324391	131325313	-	923	0	0	0	0	0	0
ENSG00000235329	X	113347413	113347619	+	207	0	0	0	0	0	0
ENSG00000171116	X;X	149774068;149776083	149775245;149776867	+;+	1963	2	0	0	0	0	0
ENSG00000182712	X;X;X;X;X;X	155061622;155061628;155063966;155063966;155064937;155070694	155061991;155061991;155064033;155064033;155065368;155071136	-;-;-;-;-;-	1313	0	0	0	0	0	0
ENSG00000223516	X;X	148546878;148547244	148547166;148547397	+;+	443	0	0	0	0	0	0
ENSG00000270646	X	120976668	120976919	+	252	0	0	0	0	0	0
ENSG00000228042	X	110636841	110637672	+	832	2	2	2	4	2	0
ENSG00000226064	X	143343976	143344585	+	610	0	0	0	0	0	0
ENSG00000229562	X	137660519	137662242	+	1724	36	32	22	18	24	0
ENSG00000156009	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	149881141;149881141;149881183;149881220;149881221;149883071;149883071;149883822;149883822;149884073;149884073;149884073;149884210;149884210;149884210;149884210;149884210	149881285;149881285;149881285;149881285;149881285;149883349;149883349;149884134;149884134;149884134;149884134;149884134;149885835;149885835;149884554;149884564;149885825	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2363	0	0	0	0	2	1
ENSG00000271660	X	146964176	146964485	-	310	0	0	0	0	0	0
ENSG00000010404	X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X	149476988;149486925;149487131;149487131;149487160;149487287;149490314;149490314;149490314;149490314;149490314;149491538;149495483;149496346;149496346;149496346;149496346;149496346;149496346;149498107;149498107;149498107;149498107;149498107;149498107;149499229;149500949;149500949;149500949;149500949;149500949;149502075;149502660;149503312;149503312;149503312;149503312;149503312;149503471;149504157;149504157;149504157;149504157;149504157;149504157;149505035;149505035;149505035;149505035;149505035;149511534;149514629;149520945	149483218;149487098;149487313;149487313;149487313;149487313;149490440;149490440;149490440;149490440;149490440;149491667;149495688;149496516;149496516;149496516;149496516;149496516;149496516;149498266;149498307;149498307;149498307;149498307;149498307;149499354;149501037;149501037;149501037;149501037;149501037;149502177;149503489;149503489;149503489;149503388;149503489;149503489;149503489;149504293;149504293;149504219;149504293;149504293;149504293;149505177;149505280;149505347;149505347;149505306;149511620;149514662;149521096	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9294	43	57	16	17	35	11
ENSG00000279585	X	145797375	145798439	+	1065	0	0	0	0	0	0
ENSG00000224548	X;X	127796124;127796619	127796322;127796733	+;+	314	0	0	0	0	0	0
ENSG00000270251	X	120986388	120986639	+	252	0	0	0	0	0	0
ENSG00000237208	X;X;X	126109762;126109914;126115202	126109804;126110148;126115562	+;+;+	639	0	0	0	0	0	0
ENSG00000228517	X;X;X	120953282;120954561;120955604	120953422;120954716;120956600	-;-;-	1294	0	0	0	0	0	0
